source_file,source_sheet,academic_year,program_type,institute_name,course_name,category,quota,first_rank,last_rank,rank,admission_field
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Saliter Ahmedabad,Computer Science Engineering,EWS,D2D,1106852.0,1106852.0,1106852,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Saliter Ahmedabad,Information Communication Technology,GENERAL,D2D,1108044.0,1108044.0,1108044,Information Communication Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Srce Rajkot,Electrical Engineering,GENERAL,D2D,1103041.0,1103041.0,1103041,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Srce Rajkot,Information Technology,GENERAL,D2D,1106691.0,1106691.0,1106691,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Srce Rajkot,Computer Science Engineering,GENERAL,D2D,1107565.0,1107565.0,1107565,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Skpce Visnagar,Civil Engineering,GENERAL,D2D,1108114.0,1108114.0,1108114,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Skpce Visnagar,Computer Engineering,GENERAL,D2D,1108001.0,1108001.0,1108001,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Skpce Visnagar,Information Technology,GENERAL,D2D,1108189.0,1108189.0,1108189,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Skpce Visnagar,Mechanical Engineering,GENERAL,D2D,1107306.0,1107306.0,1107306,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Spce Bakrol,Civil Engineering,GENERAL,D2D,1107605.0,1107605.0,1107605,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Spce Bakrol,Computer Engineering,GENERAL,D2D,1108064.0,1108064.0,1108064,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Spce Bakrol,Electrical Engineering,GENERAL,D2D,1107927.0,1107927.0,1107927,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Spce Bakrol,Information Technology,GENERAL,D2D,1107395.0,1107395.0,1107395,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Spce Bakrol,Mechanical Engineering,GENERAL,D2D,1105815.0,1105815.0,1105815,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Civil Engineering,GENERAL,D2D,1107549.0,1107549.0,1107549,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Computer Engineering,GENERAL,D2D,1101577.0,1101577.0,1101577,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Computer Engineering,SC,D2D,1103487.0,1103487.0,1103487,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Computer Engineering,ST,D2D,1107940.0,1107940.0,1107940,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Computer Engineering,SEBC,D2D,1106614.0,1106614.0,1106614,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Computer Engineering,EWS,D2D,1101786.0,1101786.0,1101786,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Electrical Engineering,GENERAL,D2D,1108020.0,1108020.0,1108020,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Information Technology,GENERAL,D2D,1103030.0,1103030.0,1103030,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Information Technology,SEBC,D2D,1107823.0,1107823.0,1107823,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Information Technology,EWS,D2D,1104321.0,1104321.0,1104321,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Mechanical Engineering,GENERAL,D2D,1107201.0,1107201.0,1107201,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svit Vasad,Aeronautical Engineering,GENERAL,D2D,1100800.0,1100800.0,1100800,Aeronautical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Civil Engineering,GENERAL,D2D,1104917.0,1104917.0,1104917,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Civil Engineering,SC,D2D,1105807.0,1105807.0,1105807,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Civil Engineering,ST,D2D,1108138.0,1108138.0,1108138,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Civil Engineering,SEBC,D2D,1108204.0,1108204.0,1108204,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Civil Engineering,EWS,D2D,1107861.0,1107861.0,1107861,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Computer Engineering,GENERAL,D2D,1101222.0,1101222.0,1101222,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Computer Engineering,SC,D2D,1101805.0,1101805.0,1101805,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Computer Engineering,ST,D2D,1107647.0,1107647.0,1107647,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Computer Engineering,SEBC,D2D,1103170.0,1103170.0,1103170,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Computer Engineering,EWS,D2D,1102028.0,1102028.0,1102028,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Electrical Engineering,GENERAL,D2D,1106615.0,1106615.0,1106615,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Information Technology,GENERAL,D2D,1100617.0,1100617.0,1100617,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Information Technology,SC,D2D,1102850.0,1102850.0,1102850,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Information Technology,SEBC,D2D,1102148.0,1102148.0,1102148,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Information Technology,EWS,D2D,1101169.0,1101169.0,1101169,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Mechanical Engineering,GENERAL,D2D,1106798.0,1106798.0,1106798,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Chemical Engineering,GENERAL,D2D,1107358.0,1107358.0,1107358,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Instrumentation Control Engineering,GENERAL,D2D,1104686.0,1104686.0,1104686,Instrumentation Control Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Textile Technology,GENERAL,D2D,1104237.0,1104237.0,1104237,Textile Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Surat,Artificial Intelligance And Data Science,GENERAL,D2D,1108201.0,1108201.0,1108201,Artificial Intelligance And Data Science
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Indrashil Kadi,Chemical Engineering,GENERAL,D2D,1105150.0,1105150.0,1105150,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Navrachana Vadodara,Mechanical Engineering,GENERAL,D2D,1107905.0,1107905.0,1107905,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Navrachana Vadodara,Computer Science Engineering,GENERAL,D2D,1105308.0,1105308.0,1105308,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Navrachana Vadodara,Computer Science Engineering,SEBC,D2D,1107401.0,1107401.0,1107401,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Navrachana Vadodara,Electronics Engineering,GENERAL,D2D,1105074.0,1105074.0,1105074,Electronics Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Gsfcu Vadodara,Chemical Engineering,GENERAL,D2D,1108125.0,1108125.0,1108125,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Gsfcu Vadodara,Computer Science Engineering,GENERAL,D2D,1108208.0,1108208.0,1108208,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svbit Unava,Civil Engineering,GENERAL,D2D,1108227.0,1108227.0,1108227,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svbit Unava,Computer Engineering,GENERAL,D2D,1107752.0,1107752.0,1107752,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svbit Unava,Electrical Engineering,GENERAL,D2D,1105146.0,1105146.0,1105146,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Svbit Unava,Information Technology,GENERAL,D2D,1106639.0,1106639.0,1106639,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssit Bhat,Civil Engineering,GENERAL,D2D,1107266.0,1107266.0,1107266,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssit Bhat,Computer Engineering,GENERAL,D2D,1108228.0,1108228.0,1108228,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssit Bhat,Information Technology,GENERAL,D2D,1107972.0,1107972.0,1107972,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssit Bhat,Mechanical Engineering,GENERAL,D2D,1108079.0,1108079.0,1108079,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Jmsabva Botad,Civil Engineering,GENERAL,D2D,1107718.0,1107718.0,1107718,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Jmsabva Botad,Computer Engineering,GENERAL,D2D,1107004.0,1107004.0,1107004,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ltiet Rajkot,Civil Engineering,GENERAL,D2D,1108008.0,1108008.0,1108008,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ltiet Rajkot,Electrical Engineering,GENERAL,D2D,1107054.0,1107054.0,1107054,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ltiet Rajkot,Mechanical Engineering,GENERAL,D2D,1107634.0,1107634.0,1107634,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ltiet Rajkot,Computer Science Engineering,GENERAL,D2D,1107921.0,1107921.0,1107921,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Civil Engineering,GENERAL,D2D,1108068.0,1108068.0,1108068,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Electrical Engineering,GENERAL,D2D,1106919.0,1106919.0,1106919,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Information Technology,GENERAL,D2D,1107950.0,1107950.0,1107950,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Mechanical Engineering,GENERAL,D2D,1107171.0,1107171.0,1107171,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Chemical Engineering,GENERAL,D2D,1102490.0,1102490.0,1102490,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Chemical Engineering,SC,D2D,1103911.0,1103911.0,1103911,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Chemical Engineering,ST,D2D,1106488.0,1106488.0,1106488,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Chemical Engineering,SEBC,D2D,1102992.0,1102992.0,1102992,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Chemical Engineering,EWS,D2D,1104417.0,1104417.0,1104417,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Computer Science Engineering,GENERAL,D2D,1103676.0,1103676.0,1103676,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Computer Science Engineering,SC,D2D,1104941.0,1104941.0,1104941,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Computer Science Engineering,SEBC,D2D,1104668.0,1104668.0,1104668,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssmit Bharuch,Computer Science Engineering,EWS,D2D,1104716.0,1104716.0,1104716,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Satsangi Vadasma,Civil Engineering,GENERAL,D2D,1106622.0,1106622.0,1106622,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Satsangi Vadasma,Electrical Engineering,GENERAL,D2D,1107657.0,1107657.0,1107657,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Satsangi Vadasma,Mechanical Engineering,GENERAL,D2D,1107325.0,1107325.0,1107325,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Satsangi Vadasma,Computer Science Engineering,GENERAL,D2D,1106404.0,1106404.0,1106404,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Civil Engineering,GENERAL,D2D,1107836.0,1107836.0,1107836,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Civil Engineering,ST,D2D,1108032.0,1108032.0,1108032,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Electrical Engineering,GENERAL,D2D,1108123.0,1108123.0,1108123,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Mechanical Engineering,GENERAL,D2D,1107993.0,1107993.0,1107993,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Chemical Engineering,GENERAL,D2D,1108057.0,1108057.0,1108057,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Computer Science Engineering,GENERAL,D2D,1105427.0,1105427.0,1105427,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Computer Science Engineering,ST,D2D,1107696.0,1107696.0,1107696,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssnpitr Umrakh,Computer Science Engineering,EWS,D2D,1106247.0,1106247.0,1106247,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Civil Engineering,GENERAL,D2D,1107853.0,1107853.0,1107853,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Computer Engineering,GENERAL,D2D,1101273.0,1101273.0,1101273,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Computer Engineering,SC,D2D,1106347.0,1106347.0,1106347,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Computer Engineering,SEBC,D2D,1102841.0,1102841.0,1102841,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Computer Engineering,EWS,D2D,1103013.0,1103013.0,1103013,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Electrical Engineering,GENERAL,D2D,1107539.0,1107539.0,1107539,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Mechanical Engineering,GENERAL,D2D,1107466.0,1107466.0,1107466,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Ssasit Surat,Electronics & Communication Engineering,GENERAL,D2D,1108142.0,1108142.0,1108142,Electronics & Communication Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Computer Engineering,GENERAL,D2D,1108112.0,1108112.0,1108112,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Electrical Engineering,GENERAL,D2D,1108034.0,1108034.0,1108034,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Chemical Engineering,GENERAL,D2D,1102559.0,1102559.0,1102559,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Chemical Engineering,SC,D2D,1103712.0,1103712.0,1103712,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Chemical Engineering,ST,D2D,1106545.0,1106545.0,1106545,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Chemical Engineering,SEBC,D2D,1103369.0,1103369.0,1103369,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Chemical Engineering,EWS,D2D,1103424.0,1103424.0,1103424,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shroff Bharuch,Environmental Science Technology,GENERAL,D2D,1103313.0,1103313.0,1103313,Environmental Science Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Sigma Bakrol,Computer Engineering,GENERAL,D2D,1108205.0,1108205.0,1108205,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Sigma Bakrol,Electrical Engineering,GENERAL,D2D,1108040.0,1108040.0,1108040,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Sigma Bakrol,Information Technology,GENERAL,D2D,1108107.0,1108107.0,1108107,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Sigma Bakrol,Mechanical Engineering,GENERAL,D2D,1107116.0,1107116.0,1107116,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Sigma Bakrol,Chemical Engineering,GENERAL,D2D,1108223.0,1108223.0,1108223,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Civil Engineering,GENERAL,D2D,1107977.0,1107977.0,1107977,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Computer Engineering,GENERAL,D2D,1108172.0,1108172.0,1108172,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Information Technology,GENERAL,D2D,1108199.0,1108199.0,1108199,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Mechanical Engineering,GENERAL,D2D,1107932.0,1107932.0,1107932,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Cse With Specialisation In Cyber Security,GENERAL,D2D,1107957.0,1107957.0,1107957,Cse With Specialisation In Cyber Security
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Computer Engineering,GENERAL,D2D,1107832.0,1107832.0,1107832,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Computer Engineering,GENERAL,D2D,1106549.0,1106549.0,1106549,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Computer Engineering,GENERAL,D2D,1107741.0,1107741.0,1107741,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Information Technology,GENERAL,D2D,1105159.0,1105159.0,1105159,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Silver Oak Ahmedabad,Cse Cyber Security,GENERAL,D2D,1108026.0,1108026.0,1108026,Cse Cyber Security
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Srpatel Dabhi,Civil Engineering,GENERAL,D2D,1107129.0,1107129.0,1107129,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Srpatel Dabhi,Computer Engineering,GENERAL,D2D,1105935.0,1105935.0,1105935,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shgec Amreli,Computer Engineering,GENERAL,D2D,1105803.0,1105803.0,1105803,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Shgec Amreli,Mechanical Engineering,GENERAL,D2D,1107406.0,1107406.0,1107406,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Kalol,Computer Engineering,GENERAL,D2D,1106353.0,1106353.0,1106353,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Kalol,Electrical Engineering,GENERAL,D2D,1108250.0,1108250.0,1108250,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Kalol,Mechanical Engineering,GENERAL,D2D,1107066.0,1107066.0,1107066,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Scet Kalol,Automobile Engineering,GENERAL,D2D,1101077.0,1101077.0,1101077,Automobile Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Swarrnim Bhoyan,Information Technology,GENERAL,D2D,1107929.0,1107929.0,1107929,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Swarrnim Bhoyan,Mechanical Engineering,GENERAL,D2D,1103550.0,1103550.0,1103550,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Swarrnim Bhoyan,Cloud Technology Information Security,GENERAL,D2D,1107047.0,1107047.0,1107047,Cloud Technology Information Security
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Tatva Modasa,Information Technology,GENERAL,D2D,1101949.0,1101949.0,1101949,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Civil Engineering,GENERAL,D2D,1107886.0,1107886.0,1107886,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Computer Engineering,GENERAL,D2D,1102228.0,1102228.0,1102228,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Computer Engineering,SEBC,D2D,1104948.0,1104948.0,1104948,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Computer Engineering,EWS,D2D,1102986.0,1102986.0,1102986,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Electrical Engineering,GENERAL,D2D,1107759.0,1107759.0,1107759,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Information Technology,GENERAL,D2D,1103538.0,1103538.0,1103538,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Information Technology,SC,D2D,1106062.0,1106062.0,1106062,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Information Technology,SEBC,D2D,1105558.0,1105558.0,1105558,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Information Technology,EWS,D2D,1105597.0,1105597.0,1105597,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Mechanical Engineering,GENERAL,D2D,1107642.0,1107642.0,1107642,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vvp Rajkot,Chemical Engineering,GENERAL,D2D,1108246.0,1108246.0,1108246,Chemical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vie Kotambi,Computer Engineering,GENERAL,D2D,1108171.0,1108171.0,1108171,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vie Kotambi,Information Technology,GENERAL,D2D,1104493.0,1104493.0,1104493,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Veerayatan Mandvi,Civil Engineering,GENERAL,D2D,1107240.0,1107240.0,1107240,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Veerayatan Mandvi,Computer Engineering,GENERAL,D2D,1105699.0,1105699.0,1105699,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Veerayatan Mandvi,Electrical Engineering,GENERAL,D2D,1106483.0,1106483.0,1106483,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Veerayatan Mandvi,Mechanical Engineering,GENERAL,D2D,1107891.0,1107891.0,1107891,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vidhyadeep Kim,Civil Engineering,GENERAL,D2D,1106853.0,1106853.0,1106853,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vidhyadeep Kim,Computer Engineering,GENERAL,D2D,1108173.0,1108173.0,1108173,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vidhyadeep Kim,Electrical Engineering,GENERAL,D2D,1105727.0,1105727.0,1105727,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vidhyadeep Kim,Mechanical Engineering,GENERAL,D2D,1106898.0,1106898.0,1106898,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vsitr Kadi,Computer Engineering,GENERAL,D2D,1104734.0,1104734.0,1104734,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Vsitr Kadi,Information Technology,GENERAL,D2D,1107523.0,1107523.0,1107523,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Information Technology,GENERAL,D2D,1103119.0,1103119.0,1103119,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Information Technology,SC,D2D,1107079.0,1107079.0,1107079,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Information Technology,SEBC,D2D,1104936.0,1104936.0,1104936,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Information Technology,EWS,D2D,1105198.0,1105198.0,1105198,Information Technology
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Computer Science Engineering,GENERAL,D2D,1101052.0,1101052.0,1101052,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Computer Science Engineering,SC,D2D,1103725.0,1103725.0,1103725,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Computer Science Engineering,SEBC,D2D,1104408.0,1104408.0,1104408,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Computer Science Engineering,EWS,D2D,1102530.0,1102530.0,1102530,Computer Science Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Nljiet Ahmedabad,Cse Ai And Machine Learning,GENERAL,D2D,1108256.0,1108256.0,1108256,Cse Ai And Machine Learning
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Pnvyas Tech Surendranagar,Electrical Engineering,GENERAL,D2D,1107981.0,1107981.0,1107981,Electrical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Government Engineering College, Rajkot",Computer Engineering,GENERAL,D2D,1200013.0,1200013.0,1200013,Computer Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"L.D. College of Engineering, Ahmedabad",Civil Engineering,GENERAL,D2D,1200020.0,1200020.0,1200020,Civil Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,"Shantilal Shah Engineering College, Bhavnagar",Mechanical Engineering,GENERAL,D2D,1200012.0,1200012.0,1200012,Mechanical Engineering
22_23_D2D.xlsx,Table 1,2022-2023,D2D,Git Gandhinagar,Computer Engineering,GENERAL,D2D,1200008.0,1200008.0,1200008,Computer Engineering
